book_id,title,authors
341553,"The Faithful Spy (John Wells, #1)",Alex Berenson
348489,Snowflake Bentley,"Jacqueline Briggs Martin, Mary Azarian"
562930,The Book of Luke,Jenny O'Connell
182683,"Fame (Firstborn, #1)",Karen Kingsbury
3295695,"Dragon Actually (Dragon Kin, #1)",G.A. Aiken
21411058,"Bad Romeo (Starcrossed, #1)",Leisa Rayven
420278,The Complete Poems 1927-1979,Elizabeth Bishop
6330323,Day After Night,Anita Diamant
15557,"Jarka Ruus (High Druid of Shannara, #1)",Terry Brooks
12448,"Look Homeward, Angel",Thomas Wolfe
5571,Cradle to Cradle: Remaking the Way We Make Things,"William McDonough, Michael Braungart"
831635,"Healthy Sleep Habits, Happy Child",Marc Weissbluth
22421,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin"
6939939,The Hand That First Held Mine,Maggie O'Farrell
78972,The Fourth Estate,Jeffrey Archer
8515,The Man Who Listens to Horses,"Monty Roberts, Lucy Grealy, Lawrence Scanlan"
6749,Oblivion,David Foster Wallace
606818,"Holy Blood, Holy Grail","Michael Baigent, Richard Leigh, Henry Lincoln"
28700,Falling Man,"Don DeLillo, محمدصادق رئیسی"
20510241,"The Calling (Endgame, #1)","James Frey, Nils Johnson-Shelton"
15820492,"Annabel (Delirium, #0.5)",Lauren Oliver
8765012,"Mystery (Alex Delaware, #26)",Jonathan Kellerman
100476,"The Sea of Trolls (Sea of Trolls, #1)",Nancy Farmer
6596542,The Man from Beijing,"Henning Mankell, Laurie Thompson"
20454076,"Day 21 (The 100, #2)",Kass Morgan
199531,Daisy Fay and the Miracle Man ,Fannie Flagg
10931321,"Against All Enemies (Max Moore, #1)","Tom Clancy, Peter Telep"
23289469,The Girl in the Red Coat,Kate Hamer
9648,Keep the Aspidistra Flying,George Orwell
15793068,"The Gate Thief (Mither Mages, #2)",Orson Scott Card
22840421,"My Lady Jane (The Lady Janies, #1)","Cynthia Hand, Brodi Ashton, Jodi Meadows"
23031,Time's Arrow,Martin Amis
27207654,"Blood Defense (Samantha Brinkman, #1)",Marcia Clark
48974,I Am the Cheese,Robert Cormier
75162,Soul on Ice,Eldridge Cleaver
205218,Ethics,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley"
337615,Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks
27170141,You'll Grow Out of It,Jessi Klein
17352874,"Truce (Neighbor from Hell, #4)",R.L. Mathewson
176892,"The Elvenbane (Halfblood Chronicles, #1)","Andre Norton, Mercedes Lackey"
9440324,"The Midnight Palace (Niebla, #2)","Carlos Ruiz Zafón, Lucia Graves"
85737,"Treasure (Dirk Pitt, #9)",Clive Cussler
1422252,"Vampire, Interrupted (Argeneau #9)",Lynsay Sands
22411,"Invisible Prey (Lucas Davenport, #17)",John Sandford
89195,"The Prefect (Prefect Dreyfus Emergency, #1)",Alastair Reynolds
20505127,Daughter,Jane Shemilt
107172,"DC: The New Frontier, Volume 1","Darwyn Cooke, Dave Stewart, Jared K. Fletcher"
25053,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)","Betty MacDonald, Alexandra Boiger"
6933152,"Web of Lies (Elemental Assassin, #2)",Jennifer Estep
137792,Ya Yas in Bloom,Rebecca Wells
179174,"The Secret of the Unicorn (Tintin, #11)",Hergé
930612,"Judy Moody (Judy Moody, # 1)","Megan McDonald, Peter H. Reynolds"
21480734,Dataclysm: Who We Are (When We Think No One's Looking),Christian Rudder
94578,The Gay Science,"Friedrich Nietzsche, Walter Kaufmann"
7904453,"The Broken Kingdoms (Inheritance, #2)",N.K. Jemisin
18453110,"The Three (The Three, #1)",Sarah Lotz
1032,Trump: The Art of the Deal,"Donald J. Trump, Tony Schwartz"
190344,"First Term at Malory Towers (Malory Towers, #1)",Enid Blyton
82553,"The Night Is for Hunting (Tomorrow, #6)",John Marsden
836607,"Fruits Basket, Vol. 3","Natsuki Takaya, Alethea Nibley, Athena Nibley"
25801299,After Anna,Alex Lake
20252,House Corrino (Prelude to Dune #3),"Brian Herbert, Kevin J. Anderson"
6542645,"Fantasy in Death (In Death, #30)",J.D. Robb
663098,"The Devil You Know (Felix Castor, #1)",Mike Carey
16031679,"Tempting the Player (Gamble Brothers, #2)","J. Lynn, Jennifer L. Armentrout"
290882,The Upanishads: Translations from the Sanskrit,"Anonymous, Juan Mascaró"
18594634,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",Arianna Huffington
12389310,"Crow's Row (Crow's Row, #1)",Julie Hockley
1008231,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",Mark Walden
16170522,صانع الظلام,تامر إبراهيم
6311614,The Law of Nines,Terry Goodkind
434229,Cape Fear,John D. MacDonald
17487,"Five Go Adventuring Again (Famous Five, #2)",Enid Blyton
8534899,"Forsaken (The Demon Trappers, #1)",Jana Oliver
136977,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Pema Chödrön
113091,A Death in the Family,James Agee
772976,Frida Kahlo: 1907-1954 Pain and Passion,Andrea Kettenmann
94669,The Mistress of Spices,Chitra Banerjee Divakaruni
7948945,"Falling Under (Falling Under, #1)",Gwen Hayes
17404452,"Forever You (Forever, #2)",Sandi Lynn
4505161,"The House on Tradd Street (Tradd Street, #1)",Karen   White
2309720,"Wild Ones, Vol. 1 (Wild Ones, #1)",Kiyo Fujiwara
10843036,"Perfect Shadow (Night Angel, #0.5)",Brent Weeks
10468258,"The Finding (Law of the Lycans, #5)",Nicky Charles
7785,I Can Read With My Eyes Shut!,Dr. Seuss
302625,Nemesis,Isaac Asimov
15824358,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",Michael D. Watkins
25067046,Lost Stars (Star Wars: Journey to the Force Awakens),Claudia Gray
128048,"Carry On, Mr. Bowditch",Jean Lee Latham
22474626,"Hard Limit (Hacker, #4)",Meredith Wild
95660,"The Pretty Committee Strikes Back (The Clique, #5)",Lisi Harrison
17794657,The Lake (The Lake Trilogy #1),AnnaLisa Grant
18243828,"Jake Undone (Jake, #1)",Penelope Ward
171201,Wit,Margaret Edson
261161,"Dial L for Loser (The Clique, #6)",Lisi Harrison
13031445,The Hunger Pains: A Parody,The Harvard Lampoon
397867,"The Rats (Rats, #1)",James Herbert
104088,"The Wandering Fire (The Fionavar Tapestry, #2)",Guy Gavriel Kay
17333174,"Magic Binds (Kate Daniels, #9)",Ilona Andrews
15761241,"The Wild Ones (The Wild Ones, #1)",M. Leighton
23196,The River Why,David James Duncan
701738,Incendiary,Chris Cleave
586516,Hammer of the Gods,Stephen Davis
891671,Winter in Madrid,C.J. Sansom
13414599,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Gretchen Rubin, Käthe Mazur"
2895896,Silver Bay,Jojo Moyes
94486,The Invention of Morel,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre"
42661,The Fall of Berlin 1945,Antony Beevor
4657,The Water-Method Man,John Irving
552987,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card
153866,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",Dav Pilkey
17950614,"UnDivided (Unwind, #4)",Neal Shusterman
17934655,The Empathy Exams: Essays,Leslie Jamison
261083,"Heretic (The Grail Quest, #3)",Bernard Cornwell
27209407,"Bay of Sighs (The Guardians Trilogy, #2)",Nora Roberts
13489919,"The Duchess War (Brothers Sinister, #1)",Courtney Milan
484167,"Millennium Snow, Vol. 1",Bisco Hatori
13068,Double Whammy,Carl Hiaasen
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt
12042279,"Darker After Midnight (Midnight Breed, #10)",Lara Adrian
2025787,"Mad Dogs (Cherub, #8)",Robert Muchamore
20329634,"Lines of Departure (Frontlines, #2)",Marko Kloos
25817528,Be Frank With Me,Julia Claiborne Johnson
73051,Better than Life (Red Dwarf #2),Grant Naylor
25671827,"Dirty (Dive Bar, #1)",Kylie Scott
94798,Halo: Ghosts of Onyx,Eric S. Nylund
4837112,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",Rick Riordan
9018370,"The Walking Dead, Vol. 13: Too Far Gone","Robert Kirkman, Charlie Adlard, Cliff Rathburn"
710969,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",Cathy Hopkins
3446,Going After Cacciato,Tim O'Brien
854252,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)","Roger Lea MacBride, David Gilleece"
15954546,"Not Quite Dating (Not Quite, #1)",Catherine Bybee
934700,In a People House,"Dr. Seuss, Theo LeSieg, Roy McKie"
5943970,"Kindred in Death (In Death, #29)",J.D. Robb
294430,Lucky You,Carl Hiaasen
20249,Hunters of Dune (Dune Chronicles #7),"Brian Herbert, Kevin J. Anderson"
20575440,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",Héctor Tobar
535494,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Francis A. Schaeffer
20821376,Belzhar,Meg Wolitzer
14403,The Story of Ruby Bridges,"Robert Coles, George Ford"
376561,Invitation to a Beheading,Vladimir Nabokov
21400356,"Debt Inheritance (Indebted, #1)",Pepper Winters
13508021,The Midwife of Hope River,Patricia Harman
1145862,"Stand Tall, Molly Lou Melon","Patty Lovell, David Catrow"
50091,The Complete Robot (Robot #0.3),Isaac Asimov
386,Another Bullshit Night in Suck City,Nick Flynn
80750,"The Covenant (Abram's Daughters, #1)",Beverly  Lewis
40496,How Green Was My Valley,Richard Llewellyn
142108,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not!,"Robert T. Kiyosaki, Sharon L. Lechter"
5303373,The Chosen One,Carol Lynch Williams
109510,The Negotiator,Frederick Forsyth
68985,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","Jim Loehr, Tony Schwartz"
19400,The Decline and Fall of the Roman Empire,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller"
608601,Ox-Cart Man (Picture Puffin),"Donald Hall, Barbara Cooney"
52318,"Wild Seed (Patternmaster, #1)",Octavia E. Butler
11410104,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,Jenny Han
10088913,مخطوطة بن إسحاق: مدينة الموتى,حسن الجندي
23014603,Those Girls,Chevy Stevens
15764,The Amateur Marriage,Anne Tyler
325416,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2)","Hugh Lofting, Michael Hague"
8113344,"Mortal Coil (Skulduggery Pleasant, #5)",Derek Landy
6954438,"Sweet Tooth, Volume 1: Out of the Deep Woods","Jeff Lemire, José Villarrubia, Carlos M. Mangual"
19286674,"Seventh Grave and No Body (Charley Davidson, #7)",Darynda Jones
8428984,Half Way Home,Hugh Howey
158446,Captain Blood,Rafael Sabatini
43739,Iron Man: Extremis,"Warren Ellis, Adi Granov"
1335019,Necronomicon: The Best Weird Tales,"H.P. Lovecraft, Les Edwards, Stephen Jones"
6081686,Maid-sama! Vol. 02 (Maid-sama! #2),Hiro Fujiwara
13431827,"The Remaining (The Remaining, #1)",D.J. Molles
17671913,"Batman, Volume 3: Death of the Family","Scott Snyder, Greg Capullo, Jonathan Glapion"
26599,Selected Poems,"E.E. Cummings, Richard S. Kennedy"
2133827,La Mécanique du cœur,Mathias Malzieu
13035050,The Good Father,Diane Chamberlain
18271235,We Are Called to Rise,Laura  McBride
23399022,Hope: A Memoir of Survival in Cleveland,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan"
818372,"Night Probe! (Dirk Pitt, #6)",Clive Cussler
214579,The Story of B: An Adventure of the Mind and Spirit,Daniel Quinn
23569783,A Window Opens,Elisabeth Egan
23012475,The Knockoff,"Lucy Sykes, Jo Piazza"
15677,Strangers on a Train,Patricia Highsmith
74462,Unless,Carol Shields
267869,"Silent in the Grave (Lady Julia Grey, #1)",Deanna Raybourn
201145,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984]","Else Holmelund Minarik, Maurice Sendak"
18342283,"Command Authority (Jack Ryan Universe, #16)","Tom Clancy, Mark Greaney"
271264,"Bleach, Volume 03",Tite Kubo
21418017,"The Space Between (Outlander, #7.5)",Diana Gabaldon
209631,Cinderella,"Loek Koopmans, Charles Perrault, Anthea Bell"
82817,Zoya,Danielle Steel
15766776,Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff
201138,The Berenstain Bears and Too Much TV,"Stan Berenstain, Jan Berenstain"
7027569,"Heartstone (Matthew Shardlake, #5)",C.J. Sansom
420734,Open Season,Linda Howard
6801614,"One Piece, Volume 38: Rocketman!! (One Piece, #38)",Eiichirō Oda
21981841,"Corrupt (Devil's Night, #1)","Penelope Douglas, Jeremy York, Tatiana Sokolov"
1098486,The Center Cannot Hold: My Journey Through Madness,Elyn R. Saks
25614984,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Marie Kondō
109509,The Afghan,Frederick Forsyth
10518110,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)","Lynsay Sands, Jeaniene Frost"
311196,Frederica,Georgette Heyer
97408,Perfect,Natasha Friend
513207,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",Kevin J. Anderson
5103512,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat,Martha Stewart
30364931,Neighbor Dearest,Penelope Ward
1422250,Vampires are Forever (Argeneau #8),Lynsay Sands
1350249,The Lion King (Disney's Wonderful World of Reading),Justine Korman Fontes
335397,Two Years Before the Mast: A Sailor's Life at Sea,Richard Henry Dana Jr.
7078265,"Think Twice (Rosato & Associates, #11)",Lisa Scottoline
245700,The Art of Amy Brown,"Amy Brown, Charles  de Lint"
716944,Owl Babies,"Martin Waddell, Patrick Benson"
22749750,The Turner House,Angela Flournoy
359463,Danger in the Shadows (O'Malley #0.5),Dee Henderson
17257484,Trouble,Samantha Towle
67863,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,"Ted Andrews, Winston Allen, Margaret K. Andrews"
5981415,"Summer on Blossom Street (Blossom Street, #6)",Debbie Macomber
34295,Whitethorn Woods,Maeve Binchy
13151637,طه الغريب,محمد صادق
96702,Broken for You,Stephanie Kallos
12413949,White Girl Problems,Babe Walker
130260,"Birdman (Jack Caffery, #1)",Mo Hayder
10111087,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,Mark    Adams
25014,The Map That Changed the World,Simon Winchester
72855,"Lake in the Clouds (Wilderness, #3)",Sara Donati
25711641,"Tyrant (King, #2)",T.M. Frazier
18079719,Grasshopper Jungle,Andrew  Smith
65633,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion","Perry Moore, Andrew Adamson, C.S. Lewis"
352383,Antigone,Jean Anouilh
25693079,Crooked Little Lies,Barbara Taylor Sissel
15101,Blackberry Wine,Joanne Harris
24019187,Humans of New York: Stories,Brandon Stanton
71867,"The Other Side of Dawn (Tomorrow, #7)",John Marsden
17235347,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",Marie Lu
13360101,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",Maya Banks
1099097,The Tiger Who Came to Tea,Judith Kerr
20685373,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",Suki Kim
61899,"A Civil Campaign (Vorkosigan Saga, #12)",Lois McMaster Bujold
36638,"The Wolves of Willoughby Chase (The Wolves Chronicles, #1)","Joan Aiken, Pat Marriott"
17563539,The Egg,Andy Weir
784222,"Vampire Knight, Vol. 3 (Vampire Knight, #3)","Matsuri Hino, Tomo Kimura"
31266,The Scarlatti Inheritance,Robert Ludlum
690955,Bad Kitty,Nick Bruel
15398,The Last Days of Dogtown,Anita Diamant
5266667,A Kiss in Time,Alex Flinn
268955,"Mummies in the Morning (Magic Tree House, #3)","Mary Pope Osborne, Salvatore Murdocca"
10461,Desolation Angels,"Jack Kerouac, Joyce Johnson"
383196,هشت کتاب,سهراب سپهری
26771521,"Beacon 23: The Complete Novel (Beacon 23, #1-5)",Hugh Howey
50051,The Last Picture Show,Larry McMurtry
714569,A Countess Below Stairs,Eva Ibbotson
4772110,Nocturnes: Five Stories of Music and Nightfall,Kazuo Ishiguro
64394,"The Stainless Steel Rat (Stainless Steel Rat, #4)",Harry Harrison
88442,Austerlitz,"W.G. Sebald, Anthea Bell"
2505836,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness","Esther Hicks, Jerry Hicks"
78976,A Twist in the Tale,Jeffrey Archer
90420,Copper Sun,Sharon M. Draper
61938,"The Rowan (The Tower and the Hive, #1)",Anne McCaffrey
114170,"Then Came You (The Gamblers, #1)",Lisa Kleypas
1231511,"Dark River (Warriors: Power of Three, #2)",Erin Hunter
55019,"Black Cherry Blues (Dave Robicheaux, #3)",James Lee Burke
24480276,The Versions of Us,Laura  Barnett
10537195,"The Last Council (Amulet, #4)",Kazu Kibuishi
64794,Dancing Wu Li Masters: An Overview of the New Physics (Perennial Classics),Gary Zukav
226315,The Next Big Thing,Johanna Edwards
10165727,"Froi of the Exiles (Lumatere Chronicles, #2)",Melina Marchetta
536790,"Trumps of Doom (The Chronicles of Amber, #6)",Roger Zelazny
13426114,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,Dan Ariely
12687461,"Locked On (Jack Ryan Universe, #14)","Tom Clancy, Mark Greaney"
11721314,Meant to Be,Lauren Morrill
511684,The Illustrated Mum,"Jacqueline Wilson, Nick Sharratt"
18367581,Afterworlds (Afterworlds #1),Scott Westerfeld
16158563,The Bookman’s Tale,Charlie Lovett
97390,Горе от ума,"Aleksandr Griboyedov, Александр Сергеевич Грибоедов"
8682579,I'll Walk Alone,Mary Higgins Clark
10473214,"13 Gifts (Willow Falls, #3)",Wendy Mass
503248,My Lobotomy,"Howard Dully, Charles Fleming"
31087,The Last Boleyn,Karen Harper
22923997,"Overruled (The Legal Briefs, #1)",Emma Chase
481335,The Vision,Dean Koontz
1365225,Las batallas en el desierto,José Emilio Pacheco
2494204,"Salvation in Death (In Death, #27)",J.D. Robb
16081202,Open Road Summer,Emery Lord
12017,"Inversions (Culture, #6)",Iain M. Banks
27152124,"Dirty English (English, #1)",Ilsa Madden-Mills
9639197,Turn of Mind,Alice LaPlante
655601,"Divine Madness (Cherub, #5)",Robert Muchamore
12977172,"Spark (Elemental, #2)",Brigid Kemmerer
25813921,"Grit: Passion, Perseverance, and the Science of Success",Angela Duckworth
6395833,Guts,Chuck Palahniuk
7257982,"Innocent (Kindle County Legal Thriller, #8)",Scott Turow
236862,"Death Without Company (Walt Longmire, #2)",Craig Johnson
625603,Horus Rising,Dan Abnett
18680106,"Hard as It Gets (Hard Ink, #1)",Laura Kaye
449,Timbuktu,Paul Auster
1087207,"Ouran High School Host Club, Vol. 4 (Ouran High School Host Club, #4)",Bisco Hatori
7914058,Rescue,Anita Shreve
10009,Homo Faber,Max Frisch
24612624,George,Alex Gino
714380,The Discoverers: A History of Man's Search to Know His World and Himself,Daniel J. Boorstin
420496,"A Knight of the Word (Word & Void, #2)",Terry Brooks
315882,Henry's Freedom Box: A True Story from the Underground Railroad,"Ellen Levine, Kadir Nelson"
25912358,A Thousand Boy Kisses,Tillie Cole
8702806,"Eve (Eve Duncan, #12; Eve, Quinn and Bonnie #1)",Iris Johansen
10196362,The Accident,Linwood Barclay
25809756,"Shopaholic to the Rescue (Shopaholic, #8)",Sophie Kinsella
12989112,Such a Rush,Jennifer Echols
5053547,"Trouble in Mudbug (Ghost-in-Law, #1)",Jana Deleon
762288,Nothing's Fair in Fifth Grade,Barthe DeClements
11568316,"Dream Dark (Caster Chronicles, #2.5)","Kami Garcia, Margaret Stohl"
